timestamp,symbol,open,high,low,close,volume
2026-02-18 09:36:00,MCX_FO|488612,12.8,12.8,12.8,12.8,0
2026-02-18 09:37:00,MCX_FO|488612,12.7,12.7,12.65,12.65,9
2026-02-18 09:38:00,MCX_FO|488612,12.8,12.8,12.6,12.6,9
2026-02-18 09:39:00,MCX_FO|488612,12.55,12.75,12.55,12.75,3
2026-02-18 09:40:00,MCX_FO|488612,12.6,12.75,12.6,12.75,38
2026-02-18 09:41:00,MCX_FO|488612,12.55,12.55,12.5,12.5,5
2026-02-18 09:42:00,MCX_FO|488612,12.6,12.6,12.6,12.6,10
2026-02-18 09:43:00,MCX_FO|488612,12.65,12.65,12.65,12.65,6
2026-02-18 09:44:00,MCX_FO|488612,12.6,12.65,12.6,12.6,5
2026-02-18 09:45:00,MCX_FO|488612,12.7,12.7,12.55,12.7,16
2026-02-18 09:46:00,MCX_FO|488612,12.7,12.7,12.7,12.7,0
2026-02-18 09:47:00,MCX_FO|488612,12.6,12.6,12.6,12.6,6
2026-02-18 09:48:00,MCX_FO|488612,12.55,12.55,12.5,12.5,9
2026-02-18 09:49:00,MCX_FO|488612,12.6,12.6,12.55,12.55,7
2026-02-18 09:50:00,MCX_FO|488612,12.4,12.4,12.4,12.4,42
2026-02-18 09:51:00,MCX_FO|488612,12.5,12.5,12.35,12.5,10
2026-02-18 09:52:00,MCX_FO|488612,12.35,12.6,12.35,12.6,35
2026-02-18 09:53:00,MCX_FO|488612,12.7,12.75,12.7,12.75,8
2026-02-18 09:54:00,MCX_FO|488612,12.75,12.75,12.75,12.75,0
2026-02-18 09:55:00,MCX_FO|488612,12.55,12.8,12.55,12.8,6
2026-02-18 09:56:00,MCX_FO|488612,12.7,12.85,12.7,12.8,34
2026-02-18 09:57:00,MCX_FO|488612,12.95,13.0,12.95,13.0,8
2026-02-18 09:58:00,MCX_FO|488612,13.1,13.1,13.1,13.1,26
2026-02-18 09:59:00,MCX_FO|488612,13.0,13.0,13.0,13.0,13
2026-02-18 10:00:00,MCX_FO|488612,13.0,13.0,13.0,13.0,0
2026-02-18 10:01:00,MCX_FO|488612,12.85,13.0,12.85,13.0,19
2026-02-18 10:02:00,MCX_FO|488612,12.85,13.0,12.85,12.85,5
2026-02-18 10:03:00,MCX_FO|488612,12.75,13.35,12.75,13.35,131
2026-02-18 10:04:00,MCX_FO|488612,13.4,13.65,13.4,13.6,102
2026-02-18 10:05:00,MCX_FO|488612,13.65,13.65,13.5,13.5,59
2026-02-18 10:06:00,MCX_FO|488612,13.55,13.55,13.45,13.45,9
2026-02-18 10:07:00,MCX_FO|488612,13.5,13.5,13.45,13.45,20
2026-02-18 10:08:00,MCX_FO|488612,13.35,13.35,13.35,13.35,12
2026-02-18 10:09:00,MCX_FO|488612,13.65,13.65,13.6,13.6,147
2026-02-18 10:10:00,MCX_FO|488612,13.5,13.6,13.45,13.45,15
2026-02-18 10:11:00,MCX_FO|488612,13.45,13.45,13.45,13.45,0
2026-02-18 10:12:00,MCX_FO|488612,13.55,13.55,13.55,13.55,3
2026-02-18 10:13:00,MCX_FO|488612,13.5,13.5,13.5,13.5,8
2026-02-18 10:14:00,MCX_FO|488612,13.55,13.55,13.55,13.55,1
2026-02-18 10:15:00,MCX_FO|488612,13.5,13.65,13.5,13.6,38
2026-02-18 10:16:00,MCX_FO|488612,13.55,13.7,13.55,13.65,30
2026-02-18 10:17:00,MCX_FO|488612,13.65,13.65,13.65,13.65,0
2026-02-18 10:18:00,MCX_FO|488612,13.85,13.85,13.8,13.8,5
2026-02-18 10:19:00,MCX_FO|488612,13.85,13.85,13.8,13.8,11
2026-02-18 10:20:00,MCX_FO|488612,13.85,13.85,13.8,13.8,77
2026-02-18 10:21:00,MCX_FO|488612,13.85,13.85,13.85,13.85,8
2026-02-18 10:22:00,MCX_FO|488612,13.8,13.85,13.8,13.85,18
2026-02-18 10:23:00,MCX_FO|488612,13.8,13.8,13.7,13.7,101
