timestamp,symbol,open,high,low,close,volume
2026-05-20 09:58:00,NSE_FO|72067,237.55,245.0,234.25,239.35,1172145
2026-05-20 09:59:00,NSE_FO|72067,239.9,247.1,238.75,242.4,795080
2026-05-20 10:00:00,NSE_FO|72067,241.8,242.55,230.95,232.0,738790
2026-05-20 10:01:00,NSE_FO|72067,232.0,235.0,228.0,231.55,530140
2026-05-20 10:02:00,NSE_FO|72067,231.45,234.05,220.35,221.45,760240
2026-05-20 10:03:00,NSE_FO|72067,221.25,223.35,216.0,217.0,824655
2026-05-20 10:04:00,NSE_FO|72067,217.3,222.9,213.0,219.6,801320
2026-05-20 10:05:00,NSE_FO|72067,219.6,220.3,210.6,211.0,706095
2026-05-20 10:06:00,NSE_FO|72067,210.7,213.8,208.55,210.5,712855
2026-05-20 10:07:00,NSE_FO|72067,210.2,218.45,209.55,216.8,747370
2026-05-20 10:08:00,NSE_FO|72067,216.75,217.2,209.0,210.6,466310
2026-05-20 10:09:00,NSE_FO|72067,211.0,220.7,210.6,217.3,681330
2026-05-20 10:10:00,NSE_FO|72067,217.2,219.55,211.7,218.95,417495
2026-05-20 10:11:00,NSE_FO|72067,218.55,220.5,214.85,216.75,414505
2026-05-20 10:12:00,NSE_FO|72067,216.8,221.25,215.7,218.05,391495
2026-05-20 10:13:00,NSE_FO|72067,218.05,226.85,215.2,221.2,874965
2026-05-20 10:14:00,NSE_FO|72067,220.75,223.85,213.45,214.85,530595
2026-05-20 10:15:00,NSE_FO|72067,214.7,218.0,212.25,216.4,361985
2026-05-20 10:16:00,NSE_FO|72067,216.4,218.4,213.25,216.75,262535
2026-05-20 10:17:00,NSE_FO|72067,217.4,222.95,214.4,216.6,589940
2026-05-20 10:18:00,NSE_FO|72067,216.45,226.5,216.05,224.2,483600
2026-05-20 10:19:00,NSE_FO|72067,224.8,225.8,216.1,216.8,450840
2026-05-20 10:20:00,NSE_FO|72067,216.3,221.8,214.4,214.4,418340
2026-05-20 10:21:00,NSE_FO|72067,214.75,219.3,212.35,217.05,390195
2026-05-20 10:22:00,NSE_FO|72067,216.55,218.5,208.15,209.25,491530
2026-05-20 10:23:00,NSE_FO|72067,208.7,210.2,202.0,202.55,921115
2026-05-20 10:24:00,NSE_FO|72067,202.55,204.95,199.15,201.2,677365
2026-05-20 10:25:00,NSE_FO|72067,201.1,207.8,200.0,206.05,597740
2026-05-20 10:26:00,NSE_FO|72067,206.2,216.0,206.05,213.5,761085
2026-05-20 10:27:00,NSE_FO|72067,213.45,219.5,209.2,217.35,693030
2026-05-20 10:28:00,NSE_FO|72067,217.4,225.0,217.3,224.7,1036425
2026-05-20 10:29:00,NSE_FO|72067,224.7,231.85,224.3,230.9,1293110
2026-05-20 10:30:00,NSE_FO|72067,230.25,239.6,230.0,236.1,1628640
2026-05-20 10:31:00,NSE_FO|72067,235.6,250.95,233.0,250.6,1702025
2026-05-20 10:32:00,NSE_FO|72067,250.6,259.3,249.5,253.0,1684020
2026-05-20 10:33:00,NSE_FO|72067,253.65,256.25,246.25,255.4,765700
2026-05-20 10:34:00,NSE_FO|72067,255.35,259.0,253.1,258.4,521300
2026-05-20 10:35:00,NSE_FO|72067,258.4,262.9,255.15,260.55,750165
2026-05-20 10:36:00,NSE_FO|72067,260.8,262.0,257.45,259.6,389220
2026-05-20 10:37:00,NSE_FO|72067,260.0,266.7,257.25,262.3,636090
2026-05-20 10:38:00,NSE_FO|72067,261.6,264.55,256.85,263.8,362960
2026-05-20 10:39:00,NSE_FO|72067,263.85,265.0,252.4,252.85,483730
2026-05-20 10:40:00,NSE_FO|72067,252.85,255.95,247.0,248.4,513565
2026-05-20 10:41:00,NSE_FO|72067,248.45,254.4,248.45,250.75,305890
2026-05-20 10:42:00,NSE_FO|72067,250.5,250.7,242.0,245.0,409760
2026-05-20 10:43:00,NSE_FO|72067,244.95,246.2,235.8,237.4,444080
2026-05-20 10:44:00,NSE_FO|72067,237.0,238.0,234.3,236.2,343460
2026-05-20 10:45:00,NSE_FO|72067,236.15,237.8,225.55,230.5,584285
2026-05-20 10:46:00,NSE_FO|72067,230.7,230.95,221.65,223.85,492570
2026-05-20 10:47:00,NSE_FO|72067,224.4,227.0,223.0,224.25,307190
2026-05-20 10:48:00,NSE_FO|72067,224.45,225.25,216.9,217.1,413530
2026-05-20 10:49:00,NSE_FO|72067,217.25,219.9,215.0,218.8,383435
2026-05-20 10:50:00,NSE_FO|72067,219.15,222.95,218.4,221.65,673920
2026-05-20 10:51:00,NSE_FO|72067,221.9,225.0,219.6,224.5,574535
2026-05-20 10:52:00,NSE_FO|72067,224.7,234.0,224.65,233.0,1165515
2026-05-20 10:53:00,NSE_FO|72067,233.7,238.3,230.65,236.7,807300
2026-05-20 10:54:00,NSE_FO|72067,236.25,241.0,232.3,240.5,631735
2026-05-20 10:55:00,NSE_FO|72067,240.55,242.75,236.05,239.0,611715
2026-05-20 10:56:00,NSE_FO|72067,239.0,243.9,236.25,241.4,481455
2026-05-20 10:57:00,NSE_FO|72067,241.35,243.2,234.15,238.7,424255
2026-05-20 10:58:00,NSE_FO|72067,238.85,240.55,236.8,239.75,234975
2026-05-20 10:59:00,NSE_FO|72067,239.35,243.0,236.5,242.95,250900
2026-05-20 11:00:00,NSE_FO|72067,242.75,252.15,242.25,248.6,1119430
2026-05-20 11:01:00,NSE_FO|72067,249.25,254.0,246.35,254.0,547495
2026-05-20 11:02:00,NSE_FO|72067,253.95,261.95,252.5,254.75,869440
2026-05-20 11:03:00,NSE_FO|72067,254.2,255.5,248.85,255.3,364195
2026-05-20 11:04:00,NSE_FO|72067,255.0,255.5,251.05,254.35,209885
2026-05-20 11:05:00,NSE_FO|72067,255.0,256.75,253.0,255.8,218465
2026-05-20 11:06:00,NSE_FO|72067,255.3,256.5,250.1,253.55,225680
2026-05-20 11:07:00,NSE_FO|72067,253.25,261.0,253.2,259.0,411580
2026-05-20 11:08:00,NSE_FO|72067,258.7,261.9,257.15,261.8,318305
2026-05-20 11:09:00,NSE_FO|72067,261.55,262.65,255.7,259.25,279240
2026-05-20 11:10:00,NSE_FO|72067,259.05,263.5,256.6,258.0,296465
2026-05-20 11:11:00,NSE_FO|72067,257.95,259.95,255.0,257.1,216060
2026-05-20 11:12:00,NSE_FO|72067,257.6,259.1,253.45,254.0,203580
2026-05-20 11:13:00,NSE_FO|72067,254.0,258.35,248.5,253.85,404690
2026-05-20 11:14:00,NSE_FO|72067,253.85,253.85,247.35,248.45,261820
2026-05-20 11:15:00,NSE_FO|72067,248.6,254.95,244.3,254.45,342810
2026-05-20 11:16:00,NSE_FO|72067,254.55,255.5,247.0,248.8,307450
2026-05-20 11:17:00,NSE_FO|72067,248.6,251.9,242.95,248.7,291070
2026-05-20 11:18:00,NSE_FO|72067,248.6,252.75,247.0,248.0,160810
2026-05-20 11:19:00,NSE_FO|72067,247.4,249.95,242.45,244.25,171080
2026-05-20 11:20:00,NSE_FO|72067,244.1,249.5,243.75,244.2,144430
2026-05-20 11:21:00,NSE_FO|72067,244.1,256.85,243.0,254.5,297635
2026-05-20 11:22:00,NSE_FO|72067,255.0,272.35,252.15,269.25,919685
2026-05-20 11:23:00,NSE_FO|72067,268.5,273.5,262.65,266.85,725270
2026-05-20 11:24:00,NSE_FO|72067,266.8,267.85,257.5,258.25,402610
2026-05-20 11:25:00,NSE_FO|72067,258.7,266.95,258.15,266.55,305240
2026-05-20 11:26:00,NSE_FO|72067,266.05,269.0,263.1,267.3,330265
2026-05-20 11:27:00,NSE_FO|72067,267.95,272.8,263.9,271.35,296660
2026-05-20 11:28:00,NSE_FO|72067,272.0,274.35,265.95,269.15,386100
2026-05-20 11:29:00,NSE_FO|72067,268.9,272.5,266.0,270.65,154700
2026-05-20 11:30:00,NSE_FO|72067,270.5,281.65,266.85,273.05,596310
2026-05-20 11:31:00,NSE_FO|72067,272.75,275.2,263.25,263.9,306280
2026-05-20 11:32:00,NSE_FO|72067,263.95,270.35,261.7,267.2,225940
2026-05-20 11:33:00,NSE_FO|72067,267.1,268.7,262.0,265.05,152165
2026-05-20 11:34:00,NSE_FO|72067,265.65,269.0,265.35,267.7,104845
2026-05-20 11:35:00,NSE_FO|72067,268.2,270.45,262.25,269.75,169455
2026-05-20 11:36:00,NSE_FO|72067,270.3,277.55,268.95,275.7,399555
2026-05-20 11:37:00,NSE_FO|72067,276.6,278.0,268.7,272.55,242450
2026-05-20 11:38:00,NSE_FO|72067,272.7,279.5,271.9,277.3,234585
2026-05-20 11:39:00,NSE_FO|72067,277.2,279.9,270.8,271.75,236665
2026-05-20 11:40:00,NSE_FO|72067,272.35,275.0,265.2,267.65,214760
2026-05-20 11:41:00,NSE_FO|72067,267.45,275.0,266.95,274.85,132730
2026-05-20 11:42:00,NSE_FO|72067,274.65,276.6,269.1,271.85,147160
2026-05-20 11:43:00,NSE_FO|72067,271.8,271.8,263.2,268.85,187980
2026-05-20 11:44:00,NSE_FO|72067,268.8,273.0,267.55,272.1,116675
2026-05-20 11:45:00,NSE_FO|72067,273.0,280.8,272.55,280.0,288080
2026-05-20 11:46:00,NSE_FO|72067,280.55,281.9,273.0,273.6,211185
2026-05-20 11:47:00,NSE_FO|72067,274.3,281.4,273.35,279.55,143000
2026-05-20 11:48:00,NSE_FO|72067,279.85,284.9,276.25,283.0,228215
2026-05-20 11:49:00,NSE_FO|72067,283.5,306.45,281.6,299.55,979940
2026-05-20 11:50:00,NSE_FO|72067,299.6,303.45,297.05,300.3,335465
2026-05-20 11:51:00,NSE_FO|72067,300.3,301.5,288.0,292.25,334815
2026-05-20 11:52:00,NSE_FO|72067,292.3,293.65,284.1,285.8,206830
2026-05-20 11:53:00,NSE_FO|72067,286.4,289.55,281.0,286.6,227305
2026-05-20 11:54:00,NSE_FO|72067,286.45,290.55,284.35,289.35,165815
2026-05-20 11:55:00,NSE_FO|72067,289.35,292.0,285.4,286.7,166010
2026-05-20 11:56:00,NSE_FO|72067,286.5,291.4,282.7,289.7,158145
2026-05-20 11:57:00,NSE_FO|72067,290.15,293.65,287.45,289.4,149240
2026-05-20 11:58:00,NSE_FO|72067,289.15,290.25,281.1,281.15,113880
2026-05-20 11:59:00,NSE_FO|72067,281.6,283.0,277.0,279.6,201955
2026-05-20 12:00:00,NSE_FO|72067,279.65,283.4,274.0,274.3,210340
2026-05-20 12:01:00,NSE_FO|72067,274.05,275.95,271.0,273.7,191750
2026-05-20 12:02:00,NSE_FO|72067,273.2,274.9,270.0,273.2,144885
2026-05-20 12:03:00,NSE_FO|72067,272.85,273.95,266.25,268.8,166205
2026-05-20 12:04:00,NSE_FO|72067,268.65,273.0,265.25,266.2,128440
2026-05-20 12:05:00,NSE_FO|72067,266.65,268.0,263.35,265.7,175630
2026-05-20 12:06:00,NSE_FO|72067,265.35,266.0,258.0,258.65,229580
2026-05-20 12:07:00,NSE_FO|72067,258.2,263.85,255.1,255.25,171795
2026-05-20 12:08:00,NSE_FO|72067,255.75,264.0,253.0,263.4,199095
2026-05-20 12:09:00,NSE_FO|72067,263.4,263.45,255.6,256.15,186095
2026-05-20 12:10:00,NSE_FO|72067,257.25,260.5,256.7,260.35,92365
2026-05-20 12:11:00,NSE_FO|72067,260.05,261.4,257.0,257.25,86320
2026-05-20 12:12:00,NSE_FO|72067,257.75,259.85,253.0,257.35,149305
2026-05-20 12:13:00,NSE_FO|72067,257.3,258.75,254.7,255.95,65845
2026-05-20 12:14:00,NSE_FO|72067,255.5,258.75,253.0,257.25,102960
2026-05-20 12:15:00,NSE_FO|72067,257.8,265.6,257.25,264.8,239850
2026-05-20 12:16:00,NSE_FO|72067,265.15,272.7,264.4,266.25,428090
2026-05-20 12:17:00,NSE_FO|72067,266.45,268.8,257.75,258.65,229320
2026-05-20 12:18:00,NSE_FO|72067,258.65,263.9,256.0,260.6,147290
2026-05-20 12:19:00,NSE_FO|72067,261.35,262.95,257.0,261.4,87815
2026-05-20 12:20:00,NSE_FO|72067,261.7,263.85,260.1,261.4,82420
2026-05-20 12:21:00,NSE_FO|72067,261.1,272.5,261.1,272.05,253305
2026-05-20 12:22:00,NSE_FO|72067,272.4,276.55,270.5,275.85,320125
2026-05-20 12:23:00,NSE_FO|72067,275.8,279.9,274.5,276.55,222755
2026-05-20 12:24:00,NSE_FO|72067,276.55,278.3,272.4,273.4,143000
2026-05-20 12:25:00,NSE_FO|72067,273.45,275.3,269.2,272.2,173095
2026-05-20 12:26:00,NSE_FO|72067,271.3,272.15,266.3,271.1,141180
2026-05-20 12:27:00,NSE_FO|72067,271.5,273.65,267.3,269.6,86190
2026-05-20 12:28:00,NSE_FO|72067,269.15,269.15,257.55,260.05,258115
2026-05-20 12:29:00,NSE_FO|72067,260.0,267.5,259.85,266.35,141700
2026-05-20 12:30:00,NSE_FO|72067,265.85,269.85,261.25,266.6,116415
2026-05-20 12:31:00,NSE_FO|72067,266.6,270.0,263.35,264.55,163930
2026-05-20 12:32:00,NSE_FO|72067,267.55,268.35,263.7,263.7,8580
2026-05-20 12:33:00,NSE_FO|72067,262.9,268.8,262.9,267.95,11115
2026-05-20 12:34:00,NSE_FO|72067,266.9,267.35,261.95,262.55,8450
2026-05-20 12:35:00,NSE_FO|72067,262.0,265.3,259.95,264.15,8905
2026-05-20 12:36:00,NSE_FO|72067,262.9,267.9,262.65,267.7,8255
2026-05-20 12:37:00,NSE_FO|72067,267.05,268.8,262.5,264.85,7475
2026-05-20 12:38:00,NSE_FO|72067,265.0,271.25,264.35,269.75,7735
2026-05-20 12:39:00,NSE_FO|72067,270.5,273.0,267.75,272.8,8970
2026-05-20 12:40:00,NSE_FO|72067,272.75,273.3,267.0,268.8,7735
2026-05-20 12:41:00,NSE_FO|72067,268.1,272.55,263.15,272.55,9815
2026-05-20 12:42:00,NSE_FO|72067,272.2,275.8,267.6,269.95,8645
2026-05-20 12:43:00,NSE_FO|72067,269.45,274.8,268.25,271.1,11310
2026-05-20 12:44:00,NSE_FO|72067,271.6,273.0,269.15,272.05,8775
2026-05-20 12:45:00,NSE_FO|72067,272.95,277.5,271.55,277.45,7930
