Date,Open,High,Low,Close,Volume,mean_middle,min_close_rolling,RSI,MFI,EMA9,volume_profile,BBL,BBM,BBU,BBB,BBP,cumulative_avg_bbb,ADX,ADXR_14_2,DI+,DI-,BBM_Angle,EMA_Angle,BBM_Angle_Degree,EMA_Angle_Degree,BBU_Angle_Degree,BBL_Angle_Degree,TP,CumVol,CumTPV,VWAP,STOCHRSIk,STOCHRSId,ATR,ATR_pctile,trend_norm,RSI_lo,RSI_hi,MFI_pct,BBM_Angle_pct,RSI_pct,EMA_Trend,Trend,regime,is_downtrend,BB_trend,trend_regime_angles,Buy_Signal,Mid_Buy_Signal,OverSold_Buy_Signal,RSI_Range_Buy_Signal,Super_Low_Buy_Signal,Super_Low_Buy_Signal_2,Mid_Buy_Signal_2,RSI_pct_buy,Downtrend_Reverse_Buy_Signal,New_Uptrend_Buy_Signal,Sell_Signal
2026-02-03 09:25:00+05:30,92.7,109.45,91.05,106.85,2228850,387.15,82.8,11.685831912752924,23.63740091939389,157.7096659457167,1,-224.08992445933723,221.7107142857143,667.5113530307658,402.14622931624035,0.371174798437871,54.33010611658013,64.87512503842702,63.46849727140015,6.778284329128939,63.3225408153167,-88.52441891503116,-87.46849482941562,268.46663594373825,264.94370762126175,269.29593731606184,98.53864517249066,102.45,22382295,2520377826.4166665,112.60587113236897,7.584888685277219,3.3938517891872078,34.75239930184451,0.0625,-0.09652403666272882,34.85762018331364,65.14237981668636,1.0,0.5,0.7857142857142857,Downtrend,Downtrend,downtrend,True,bearish,pure_down,False,False,False,False,False,False,False,False,False,False,False
2026-02-03 09:26:00+05:30,106.65,120.55,100.0,106.05,3719105,387.15,82.8,11.655588213291582,34.39947946410385,148.31699941013184,0,-198.42389054709778,184.59285714285713,567.609604832812,414.9854481027257,0.3974681164510903,60.44290852312497,65.56574412704781,64.61327293115271,8.833425160796015,60.56752613290293,-88.50486812908045,-86.75916632334801,268.45675565221467,263.9228378973545,269.42649786371317,92.23122955842788,108.86666666666667,26101400,2925264390.75,112.07308384799283,12.602918647883502,7.519354296038877,33.73794220885562,0.0625,-0.09798072182804181,34.864903609140214,65.13509639085979,1.0,0.625,0.7857142857142857,Downtrend,Downtrend,downtrend,True,bearish,pure_down,False,False,False,False,False,False,False,False,False,False,False
2026-02-03 09:27:00+05:30,105.9,115.7,102.6,110.25,2224755,387.15,82.8,12.929647298156492,39.52525761848735,141.39572679010786,1,-138.88389766318838,147.6285714285714,434.1410405203312,388.1531417925912,0.43476973001024893,65.90474574428274,66.20703328076712,65.54107915959707,8.57723809263602,58.81094624874233,-88.48421991646451,-85.7483229240321,268.450347225493,261.77867737536826,269.5707250787905,90.96221699386815,109.51666666666667,28326155,3168912142.5,111.87230114712004,16.712388637544798,12.300065323568507,32.26380347965165,0.0625,-0.09896766985767637,34.869838349288386,65.13016165071161,1.0,0.875,0.9285714285714286,Downtrend,Downtrend,downtrend,True,bearish,pure_down,False,False,False,False,False,False,False,False,False,False,False
2026-02-03 09:28:00+05:30,110.1,110.55,88.75,95.35,2602405,387.15,82.8,12.254456961841827,36.50864415847499,133.0237764646337,0,40.34744975874128,109.37499999999999,178.4025502412587,126.22180615544451,0.3984101279055891,66.89355001331818,66.88745310704459,66.22659861704619,8.153458706974185,59.04420687312834,-88.47569584697978,-84.60524617159464,268.5025520150521,263.1884927681082,269.77596064074856,90.31967167473091,98.21666666666665,30928560,3424511686.9166665,110.72328252322987,17.233613599847452,15.516306961758582,31.51638894539082,0.0625,-0.09961806554943632,34.87309032774718,65.12690967225282,0.9375,1.0,0.9285714285714286,Downtrend,Downtrend,downtrend,True,neutral,pure_down,False,False,False,False,False,False,False,False,False,False,False
2026-02-03 09:29:00+05:30,95.2,101.6,91.4,100.35,1668355,387.15,82.8,13.879682291398,37.52220721195548,127.08308983470029,1,68.50301058970787,101.18571428571427,133.86841798172065,64.59944257293373,0.4872147314755911,66.85654828040876,67.5192715171594,66.86315239896325,7.955404981604726,57.60997809329708,-88.18609516901121,-83.1995926327421,263.0380349889796,260.44493705141224,268.71365737333537,92.03411702811782,97.78333333333335,32596915,3587649000.0,110.0609981036549,18.95383279630944,17.63327834456723,29.99378973500576,0.0625,-0.09978030808833853,34.87390154044169,65.1260984595583,0.9375,1.0,1.0,Downtrend,Downtrend,downtrend,True,neutral,pure_down,False,False,False,False,False,False,False,False,False,False,False
2026-02-03 09:30:00+05:30,100.0,108.45,96.7,105.0,2093065,387.15,82.8,15.448163050742908,47.194319176106966,123.0679825920275,1,71.40738115030136,99.30714285714285,127.20690456398434,56.18883174793654,0.6020234008210393,66.68721944655998,67.77840577584337,67.33292944144398,9.428070427081986,55.92471655361144,-87.6608548742041,-81.78694532746708,241.9727614492223,256.01449271347167,261.46273232373164,108.99903028619215,103.38333333333333,34689980,3804037036.5833335,109.65809252652592,20.83873258458367,19.00872632691352,28.690661896791063,0.0625,-0.09967369973439871,34.873368498671994,65.126631501328,1.0,1.0,1.0,Downtrend,Downtrend,downtrend,True,neutral,pure_down,False,False,False,False,False,False,False,False,False,False,False
2026-02-03 09:31:00+05:30,104.35,104.35,83.85,90.2,2976805,387.15,82.8,14.540457306753916,47.28639354390669,117.0919857571134,0,75.94269203765296,96.24285714285713,116.5430222480613,42.18529189147372,0.3511623646521974,66.30437682851176,68.12223627260872,67.82075389488406,8.922134462903266,56.18400329033993,-86.76090955136634,-80.90257060899638,251.92640729378354,260.5003628210452,264.6427846807324,102.43430668029538,92.8,37666785,4080284540.5833335,108.32579793001536,22.596977677674225,20.796514352855777,28.152043189877418,0.0625,-0.0993454803165703,34.87172740158285,65.12827259841715,1.0,1.0,0.9285714285714286,Downtrend,Downtrend,downtrend,True,neutral,pure_down,False,False,False,False,False,False,False,False,False,False,False
2026-02-03 09:32:00+05:30,89.85,97.0,80.0,93.85,2688595,387.15,82.8,15.853622896014341,46.637860705261765,112.86617016491095,1,75.93581119416099,95.31428571428572,114.69276023441044,40.66226667891879,0.4622187568798295,65.90988282621034,68.47263703964205,68.12552140774271,8.526088314627785,54.69532614293377,-84.54047142494152,-80.05947643394755,222.8789036033382,256.68639546024383,241.61037472923795,180.39423706980813,90.28333333333335,40355380,4323019859.166667,107.12375547366094,24.09165433895246,22.50912153373678,27.355468676314747,0.0625,-0.09853998373668667,34.867699918683435,65.13230008131657,0.875,1.0,1.0,Downtrend,Downtrend,downtrend,True,neutral,pure_down,False,False,False,False,False,False,False,False,False,False,False
2026-02-03 09:33:00+05:30,93.6,98.95,85.85,93.3,1777425,387.15,82.8,15.814189844534647,52.303386881869685,109.30868468038169,0,75.62889368249353,94.81785714285712,114.00682060322072,40.47542106220052,0.4604497359643113,65.52451219342231,68.69173674135642,68.40698650698258,8.752026838228218,52.75209785942674,-71.04373619297112,-78.09434111281381,206.40111520237073,254.29946372439588,214.44777039427265,197.06216695500598,92.7,42132805,4487787156.666667,106.51527133469199,49.18080034001327,31.956477452213313,26.337220913720838,0.0625,-0.09724450886150401,34.86122254430752,65.13877745569248,1.0,1.0,0.9285714285714286,Downtrend,Downtrend,downtrend,True,neutral,pure_down,False,False,False,False,False,False,False,False,False,False,False
2026-02-03 09:34:00+05:30,93.25,103.0,87.05,100.65,2183155,387.15,82.8,18.72360455133831,58.95722256516024,107.73437837485774,1,77.64737506176405,96.0035714285714,114.35976779537876,38.240653120836726,0.6265629457917142,65.11729041621955,68.66397895957188,68.56830799960696,9.492691798972741,50.40401812237044,-46.02482396663297,-75.51087253107455,130.14339606605688,237.5762706500006,160.55965867811923,116.35482522729757,96.90000000000002,44315960,4699334876.166667,106.04159034728497,75.02003048763208,49.43082838886593,25.595276562740782,0.0625,-0.09533468911662302,34.85167344558312,65.14832655441688,1.0,1.0,1.0,Downtrend,Downtrend,downtrend,True,neutral,pure_down,False,False,False,False,False,False,False,False,False,False,False
2026-02-03 09:35:00+05:30,100.35,109.0,94.55,103.0,3023215,387.15,82.8,19.67938679092985,66.12711239638789,106.87358230670179,1,80.43460172217175,97.44642857142856,114.45825542068536,34.91523927280122,0.6632267797509961,64.67314260528691,68.28686367744851,68.48930020940247,10.825773864177181,48.306200043077915,-20.412390819949017,-72.84199550678566,124.72464183512173,220.7217401675113,174.3752143867608,109.73694973161868,102.18333333333334,47339175,5008257062.25,105.79519102836076,99.8940268732904,74.6982859003119,24.79918537968787,0.0625,-0.09278579383770016,34.8389289691885,65.1610710308115,1.0,1.0,1.0,Downtrend,Downtrend,downtrend,True,neutral,pure_up,False,False,False,False,False,False,False,False,False,False,False
2026-02-03 09:36:00+05:30,102.75,103.5,86.5,91.05,2486250,387.15,82.8,18.48873068305576,60.148570695355005,103.99656734184691,0,82.7226515577121,98.03571428571429,113.34877701371649,31.239763670969865,0.2719034261859358,64.18860088160116,68.04265182730524,68.35331539343855,10.28351102865915,48.25845132206502,19.726383124934564,-69.10249740771164,149.48976259388348,250.83344411257156,227.97088989752552,113.60789766131832,93.68333333333334,49825425,5241177249.75,105.19081873862591,97.76222044847205,90.89209260313152,24.24210070971017,0.0625,-0.08997542075399968,34.82487710377,65.17512289623001,0.9375,1.0,0.8571428571428571,Downtrend,Uptrend,downtrend,True,neutral,pure_up,False,False,False,False,False,False,False,False,False,False,False
2026-02-03 09:37:00+05:30,91.1,99.4,87.6,92.7,1665950,387.15,82.8,19.2155115472815,60.1350705895604,101.94264600696566,1,85.24544542433843,98.66428571428571,112.083126004233,27.20100833407109,0.27776448689258754,63.66020670235073,67.81588368074362,68.05137367909606,9.912364071923363,46.51673321673597,33.82208521749391,-65.40511624098765,147.84770485871803,244.03977366917,231.6874820877219,111.62267801504483,93.23333333333333,51491375,5396499321.416667,104.80394670790335,97.03674629004365,98.23099787060202,23.35337923044516,0.0625,-0.08652554788216779,34.80762773941084,65.19237226058917,0.875,1.0,0.9285714285714286,Downtrend,Uptrend,downtrend,True,neutral,pure_up,False,False,False,False,False,False,False,False,False,False,False
2026-02-03 09:38:00+05:30,92.8,93.6,82.0,88.5,2093325,387.15,82.8,18.75705259907418,54.07846382057511,99.49852855115371,0,84.20375396782583,98.36428571428571,112.5248174607456,28.79201865520853,0.15169790616260667,63.16910546225014,67.6847458884026,67.86369885785392,9.547561723309606,46.581474012387865,35.34753333620508,-62.99315763532918,196.69924423399348,247.74829012248549,156.16936202161747,226.16982052150502,88.03333333333335,53584700,5580781698.916667,104.14879058605659,95.46584456385965,96.75493710079178,22.51385214255622,0.0625,-0.08252032092001711,34.787601604600084,65.21239839539992,0.75,1.0,0.8571428571428571,Downtrend,Uptrend,downtrend,True,neutral,pure_up,False,False,False,False,False,False,False,False,False,False,True
2026-02-03 09:39:00+05:30,88.55,94.0,80.05,86.4,1991730,387.15,82.8,18.519136449595397,47.94328813586199,97.11697790548939,0,82.30159767964007,96.90357142857144,111.50554517750281,30.137121952609615,0.14033727189311906,62.710327913505125,67.59148107582187,67.70368237828275,9.11319939234625,45.09821508890108,10.203973721732062,-64.78307846614128,235.60459197455305,247.22273313004703,225.54682420697787,242.26823521333415,86.81666666666668,55576430,5753697058.416667,103.52764757320085,95.69735472996891,96.0666485279574,21.90214841808792,0.0625,-0.07783732260281663,34.76418661301408,65.23581338698591,0.625,0.625,0.7142857142857143,Downtrend,Uptrend,downtrend,True,neutral,pure_down,False,False,False,False,False,False,False,False,False,False,True
2026-02-03 09:40:00+05:30,86.3,94.7,82.3,90.8,1960725,387.15,82.8,20.786273811898102,43.959312035611,95.96843646812766,1,81.89206061733375,95.8142857142857,109.73651081123765,29.060854533670387,0.3199179484828361,62.24937622337041,67.45122640099596,67.56798614469929,8.96846815151475,43.2161363927951,-18.078162022638466,-65.36858484978421,227.4470486423242,228.95490454248988,240.52138617250824,202.27091818864702,89.26666666666667,57537155,5928724443.416667,103.04166835180966,96.4228288883973,95.86200939407529,21.22342353108164,0.0625,-0.07218108113017652,34.73590540565088,65.26409459434912,0.375,0.5,1.0,Downtrend,Downtrend,downtrend,True,neutral,pure_down,False,False,False,False,False,False,False,False,False,False,False
2026-02-03 09:41:00+05:30,90.65,97.2,86.05,94.8,2087020,387.15,82.8,22.886869847412108,43.00641864827591,95.75599347392263,1,83.5402739960217,94.71071428571427,105.88115457540685,23.588546182841906,0.5039965172352298,61.72693257417408,67.11907502399572,67.3552780499088,9.491022749793583,41.537499960138774,-33.623906147172974,-58.752556041835874,227.81873836898765,191.99377419690515,255.4590949128539,121.2459237805432,92.68333333333334,59624175,6122156413.75,102.67909641936346,97.99373061458132,96.70463807764916,20.503893278861522,0.0625,-0.06527522467760564,34.70137612338803,65.29862387661197,0.3125,0.25,1.0,Downtrend,Downtrend,downtrend,True,neutral,pure_down,False,False,False,False,False,False,False,False,False,False,False
2026-02-03 09:42:00+05:30,94.6,100.3,91.6,99.15,3143725,387.15,83.9,25.20961631809481,52.45647596563681,96.37308556957306,1,83.56288738201464,94.98214285714285,106.40139833227106,24.045057590042486,0.6824925080244938,61.224507574385655,66.55152243469475,67.00137441784535,10.317281429052896,40.224600366695746,-36.36899251477957,-48.08450644236046,164.81416273779863,148.32159256434946,152.51457589415827,178.70456920475522,97.01666666666665,62767900,6427150134.166667,102.3954941007532,99.99999999999999,98.13885316765953,19.660758044657126,0.0625,-0.05668204730501934,34.6584102365251,65.3415897634749,0.6875,0.125,1.0,Downtrend,Downtrend,sideways,False,neutral,pure_down,False,False,False,False,False,False,False,False,False,False,False
2026-02-03 09:43:00+05:30,99.15,99.4,91.0,95.85,2828605,387.15,86.4,24.60414833933632,50.65542344221903,96.27797910237796,0,83.64616596419306,94.66071428571428,105.6752626072355,23.27163576703219,0.5539870396665283,60.72512768218364,66.03799148519185,66.5785332545938,9.988991529074985,39.17195852022381,-36.527876621178805,-32.78598546975469,197.8188889145227,185.4328579977103,215.98474170360572,175.23947369893443,95.41666666666667,65596505,6697046194.583334,102.0945581564648,98.86468850417597,98.95280637291908,18.856418184324475,0.0625,-0.046089902800223535,34.60544951400112,65.39455048599888,0.5625,0.125,0.9285714285714286,Downtrend,Downtrend,downtrend,True,neutral,pure_up,False,False,False,False,False,False,False,False,False,False,False
2026-02-03 09:44:00+05:30,95.85,105.0,93.45,100.35,3318900,387.15,86.4,27.17278058185068,52.40313942092666,97.01834653830923,1,84.43352882463483,94.32857142857142,104.22361403250801,20.979947971393646,0.8042649138788468,60.20895651710843,65.05567069431254,65.80359656450364,11.72119265948637,37.40933479406247,-27.24846742664491,-1.1300856467618121,198.37353857900658,143.48495792991062,235.43813311552884,141.78441812035877,99.59999999999998,68915405,7027608634.583334,101.97442262123155,98.864688504176,99.24312566945065,18.334531171158442,0.0625,-0.04857017568098143,34.61785087840491,65.38214912159509,0.625,0.5,1.0,Downtrend,Downtrend,sideways,False,neutral,pure_up,False,False,False,False,False,False,False,False,False,False,False
2026-02-03 09:45:00+05:30,100.5,129.35,95.8,127.75,5616520,387.15,86.4,40.471307946375056,65.1311953589124,102.60591989498027,1,76.87696234935602,97.01071428571429,117.14446622207255,41.50830572602669,1.2633769853589878,59.96920458388944,62.27102217592026,64.15450683055606,19.23043493766233,32.79334101674199,13.457030382391075,53.00937479696766,110.44727707721815,100.14672136500302,94.42554329202716,262.4615518890293,117.63333333333333,74531925,7688298603.916667,103.15443488031025,98.86468850417599,98.86468850417597,19.421350373218555,0.1875,-0.018465288584370923,33.21732644292186,66.78267355707814,0.9375,0.875,1.0,Flat,Uptrend,sideways,False,bearish,pure_up,False,False,False,False,False,False,False,False,False,False,False
2026-02-03 09:46:00+05:30,127.7,132.0,112.0,124.6,6103890,387.15,86.4,39.57657646135065,75.3274358990804,106.6048435504384,0,74.39347239588143,99.20714285714286,124.02081331840428,50.02395945822736,1.0116707176090682,59.843315405083594,59.507190083837195,62.28143038907487,18.79146762338575,30.386291198070726,41.964593658606724,65.25604755792328,114.47904098516314,104.03987203391574,98.27429400540369,248.06736698289035,122.86666666666667,80635815,8438263221.916667,104.64659186388414,99.21598437663651,98.9817871283295,19.46268248941723,0.25,0.011459904141967427,32.44270047929017,67.55729952070983,1.0,1.0,0.9285714285714286,Flat,Uptrend,sideways,False,neutral,pure_up,False,False,False,False,False,False,False,False,False,False,True
2026-02-03 09:47:00+05:30,125.1,138.0,116.65,117.5,5815355,387.15,86.4,37.56093028769104,78.26703501593276,108.58578108672232,0,74.57147777041202,100.93571428571428,127.29995080101655,52.23965907780508,0.8141430950346602,59.748269700992616,56.53471040281398,59.40286628936712,19.516058306028054,28.02174824447273,49.975383646932634,67.73531525263535,120.04991362098747,116.7851682353989,106.95951689769332,169.90676168744267,124.05,86451170,9159658009.666668,105.9518108276229,96.48836164895161,98.18967817658803,19.597490883030282,0.3125,0.04389293850548277,31.655535307472586,68.34446469252741,1.0,1.0,0.8571428571428571,Flat,Uptrend,sideways,False,neutral,pure_up,False,False,False,False,False,False,False,False,False,False,True
2026-02-03 09:48:00+05:30,117.5,118.05,88.4,91.3,5359510,387.15,86.4,31.238381059202013,69.00663971010692,105.44291179822736,0,73.40347961011663,100.26785714285714,127.13223467559764,53.58522321757679,0.3330901743037277,59.6721827073702,54.88381947781001,57.1955047808236,17.481543775260263,35.03311909841584,48.27598181323417,61.384983527627845,213.73726337981373,252.34993975507155,189.52081666707306,229.43099472855693,99.25,91810680,9691589377.166668,105.56058812729269,87.19335545357097,94.29923382638636,20.31552724852812,0.4375,0.045352155595202545,30.39823922202399,69.60176077797601,0.875,0.875,0.7857142857142857,Flat,Uptrend,other,False,neutral,pure_up,False,False,False,False,False,False,False,False,False,False,True
2026-02-03 09:49:00+05:30,91.15,92.2,80.0,80.95,3600415,387.15,80.95,29.150859427684672,62.8829405029431,100.98965510764056,0,69.99552794136974,98.69285714285714,127.39018634434453,58.15482504462959,0.1908622224339693,59.65367834562945,53.62242504426433,55.07856772353915,16.709652854144238,36.52639919864173,41.116314047367766,38.45877098864162,237.58769338164885,257.3438998076887,165.53576803348383,253.6466554002496,84.38333333333333,95411095,9995404396.250002,104.7614472535925,76.39729285597645,86.69300331949967,19.73584673077611,0.4375,0.03612897392474472,30.444355130376277,69.55564486962372,0.6875,0.625,0.7142857142857143,Flat,Uptrend,other,False,neutral,pure_down,False,False,False,False,False,False,False,False,False,False,False
2026-02-03 09:50:00+05:30,81.1,90.6,78.25,83.95,2487420,387.15,80.95,30.598552783686035,63.17828227222226,97.89153599716045,1,68.66736461919655,98.18571428571427,127.70406395223199,60.12758552760776,0.25886669738414186,59.65938807071353,52.50785432608487,53.69583690194744,15.942259834792237,35.499680465218965,13.224551192213344,-43.315911289066264,206.89151932206988,252.11114070044982,162.57409481678877,233.0231980485832,84.26666666666667,97898515,10205010988.250002,104.24071282644074,68.8978184815807,77.4961555970427,19.20828625000639,0.1875,0.021296379156128007,33.01851810421936,66.98148189578065,0.6875,0.375,0.7142857142857143,Flat,Uptrend,sideways,False,neutral,pure_down,False,False,False,False,False,False,False,False,False,False,False
2026-02-03 09:51:00+05:30,83.9,89.0,81.0,82.25,1567605,387.15,80.95,30.221698708072726,63.47896855868834,95.04762036131308,0,66.81558502416848,97.4392857142857,128.06298640440292,62.85698928441023,0.2520011400975529,59.697454751828964,51.47289580206108,52.54766042316271,15.447365422952004,34.397666468055945,-19.47213929596677,-66.60524927499482,216.73871120190563,250.62690456201574,160.25579798436237,241.63001900271763,84.08333333333333,99466120,10336820442.000002,103.92302868554641,67.53818482148792,70.94443205301502,18.407694375005935,0.125,0.0048084204199200726,33.7259578979004,66.2740421020996,0.75,0.25,0.6428571428571429,Flat,Downtrend,sideways,False,neutral,pure_down,False,False,False,False,False,False,False,False,False,False,False
